47 -0.000807385 -1.39718e-05 -0.00620946 -0.00041617 -0.00268764 -1.39786e-05 0.0239175 0.000318409 -0.0715482 0.000395581 -0.0999745 0.000412846 2.17053 0.0393884 0.374767 0.0325212 -1.90748 -0.0100479
48 -0.000804845 -1.31587e-05 -0.00622959 -0.000422282 -0.00276883 -1.17899e-05 0.0238648 0.00029771 -0.0700088 0.000358174 -0.0991184 0.000376748 2.15912 0.0367922 0.369794 0.0302178 -1.89644 -0.00930591
49 -0.000801885 -1.23697e-05 -0.00624936 -0.000427807 -0.00284297 -9.74633e-06 0.0237952 0.000276729 -0.0684897 0.000320711 -0.0982501 0.000343873 2.14732 0.0342674 0.364874 0.027951 -1.88519 -0.00869282
50 -0.0007986 -1.16126e-05 -0.00626873 -0.000432843 -0.002911 -7.83755e-06 0.0237141 0.0002555 -0.0669907 0.000283062 -0.0973757 0.000313483 2.13476 0.0319643 0.359908 0.0258935 -1.87327 -0.00815899
51 -0.000795039 -1.08906e-05 -0.00628775 -0.000437888 -0.00297702 -6.06176e-06 0.0236214 0.000235053 -0.0655127 0.000246214 -0.096495 0.00028514 2.12184 0.0297803 0.354941 0.0239402 -1.86109 -0.00766431
52 -0.000791305 -1.01919e-05 -0.00630646 -0.000442612 -0.00303876 -4.40563e-06 0.023517 0.000216639 -0.0640566 0.000211261 -0.0956083 0.00025868 2.10879 0.0276032 0.349966 0.0220058 -1.84874 -0.0071537
53 -0.000787268 -9.52042e-06 -0.00632479 -0.000446844 -0.00309466 -2.8587e-06 0.0234005 0.000198759 -0.062623 0.000176982 -0.0947141 0.000234309 2.09554 0.0254417 0.345061 0.020056 -1.83634 -0.00670215
54 -0.000783016 -8.92587e-06 -0.00634275 -0.000450631 -0.00314547 -1.40663e-06 0.0232776 0.000183087 -0.0612116 0.000144944 -0.0938183 0.000211261 2.08168 0.023536 0.340155 0.0183446 -1.8234 -0.00629345
55 -0.000778551 -8.43273e-06 -0.00636033 -0.000453986 -0.00319164 -4.42949e-08 0.0231468 0.000173669 -0.059823 0.000119187 -0.0929194 0.000188891 2.06741 0.0215556 0.335264 0.0165276 -1.81011 -0.00582822
56 -0.000773886 -7.87367e-06 -0.00637755 -0.00045709 -0.00323352 1.21096e-06 0.0230082 0.000159459 -0.0584575 8.85799e-05 -0.0920175 0.000169177 2.05281 0.0196533 0.330393 0.014794 -1.79656 -0.0054587
57 -0.00076904 -7.34617e-06 -0.0063944 -0.000459899 -0.00327141 2.37953e-06 0.0228623 0.000145775 -0.0571153 5.8469e-05 -0.091113 0.00015091 2.03793 0.0178929 0.325551 0.0131933 -1.78279 -0.00512888
58 -0.00076403 -6.83808e-06 -0.0064109 -0.000462447 -0.00330557 3.4662e-06 0.02271 0.000132182 -0.0557966 2.84091e-05 -0.0902068 0.000134016 2.02279 0.0162405 0.320755 0.0116931 -1.76881 -0.00483271
59 -0.000758877 -6.39231e-06 -0.00642704 -0.000464733 -0.00333628 4.48402e-06 0.0225521 0.000120757 -0.0545015 4.92893e-07 -0.0892993 0.000117906 2.00744 0.0147592 0.316 0.0103515 -1.75467 -0.00455193
60 -0.000753598 -6.03411e-06 -0.00644282 -0.00046673 -0.00336367 5.43752e-06 0.0223892 0.000115188 -0.0532299 -2.1569e-05 -0.0883914 0.000102048 1.99192 0.0131654 0.311278 0.00887191 -1.7404 -0.00420347
61 -0.000748209 -5.59345e-06 -0.00645826 -0.000468603 -0.00338793 6.30858e-06 0.0222222 0.000104132 -0.051982 -4.92107e-05 -0.0874838 8.84772e-05 1.97621 0.0116275 0.306603 0.0074594 -1.726 -0.00394482
62 -0.000742722 -5.1694e-06 -0.00647335 -0.000470292 -0.00340922 7.11705e-06 0.0220517 9.28834e-05 -0.0507577 -7.70847e-05 -0.0865768 7.59933e-05 1.96036 0.0102222 0.301967 0.0061757 -1.71148 -0.0037228
63 -0.00073715 -4.80222e-06 -0.00648808 -0.000471789 -0.00342773 7.87439e-06 0.0218781 8.34772e-05 -0.0495569 -0.000103128 -0.0856711 6.40395e-05 1.94437 0.00899678 0.297375 0.00506258 -1.69687 -0.00351742
64 -0.000731503 -4.51859e-06 -0.00650248 -0.000473059 -0.00344352 8.5847e-06 0.021702 7.97408e-05 -0.0483796 -0.000123477 -0.0847669 5.20498e-05 1.92826 0.00765879 0.292823 0.0038137 -1.68218 -0.00324099
65 -0.000725791 -4.14494e-06 -0.00651652 -0.000474267 -0.00345674 9.2282e-06 0.0215237 7.0136e-05 -0.0472258 -0.00014978 -0.0838646 4.21049e-05 1.91206 0.00637498 0.28831 0.00263326 -1.66741 -0.00305295
66 -0.00072002 -3.78151e-06 -0.00653023 -0.000475348 -0.00346748 9.82434e-06 0.0213437 6.00463e-05 -0.0460952 -0.000176585 -0.0829646 3.29867e-05 1.89574 0.00521887 0.283852 0.00157918 -1.65257 -0.00289762
67 -0.000714197 -3.42584e-06 -0.00654361 -0.000476315 -0.00347585 1.03769e-05 0.0211621 4.96081e-05 -0.0449878 -0.000203749 -0.0820669 2.45617e-05 1.87934 0.00415456 0.279445 0.00061523 -1.63767 -0.00276314
68 -0.000708329 -3.07783e-06 -0.00655667 -0.000477178 -0.00348195 1.08895e-05 0.0209792 3.89989e-05 -0.0439034 -0.000231089 -0.0811719 1.67106e-05 1.86287 0.00315957 0.275089 -0.000281455 -1.62273 -0.00264136
69 -0.000702421 -2.74037e-06 -0.0065694 -0.000477946 -0.00348588 1.13656e-05 0.0207952 2.84768e-05 -0.0428418 -0.000258336 -0.0802795 9.32815e-06 1.84633 0.00222345 0.270785 -0.00112191 -1.60775 -0.00252601
70 -0.000696476 -2.46077e-06 -0.00658181 -0.000478597 -0.00348774 1.18147e-05 0.0206104 2.03045e-05 -0.0418027 -0.000283182 -0.0793901 1.92398e-06 1.82973 0.00141707 0.26654 -0.00184151 -1.59273 -0.00240334
71 -0.000690501 -2.27401e-06 -0.00659391 -0.000479084 -0.00348755 1.22382e-05 0.0204247 1.86101e-05 -0.0407859 -0.000301442 -0.0785037 -6.00984e-06 1.81309 0.000472004 0.26235 -0.00272363 -1.57768 -0.00219214
72 -0.000684497 -1.99754e-06 -0.0066057 -0.000479579 -0.00348539 1.26135e-05 0.0202386 1.13021e-05 -0.0397912 -0.00032536 -0.0776205 -1.22205e-05 1.7964 -0.000441279 0.258212 -0.00355853 -1.56262 -0.00206118
73 -0.000678469 -1.73153e-06 -0.00661719 -0.000480012 -0.00348133 1.2958e-05 0.0200519 3.64426e-06 -0.0388182 -0.000349576 -0.0767404 -1.78752e-05 1.77966 -0.00123502 0.254132 -0.00427372 -1.54752 -0.00195887
74 -0.000672383 -1.4747e-06 -0.00662836 -0.000480174 -0.00347364 1.32683e-05 0.0198636 -4.18923e-06 -0.0378666 -0.000373901 -0.0758623 -2.30797e-05 1.76278 -0.00194062 0.250087 -0.00490098 -1.5323 -0.00187476
75 -0.000666174 -1.23269e-06 -0.00663919 -0.000480169 -0.003463 1.35478e-05 0.0196728 -1.26068e-05 -0.0369364 -0.000398667 -0.0749849 -2.79434e-05 1.74566 -0.00254257 0.246095 -0.00544136 -1.51695 -0.00179625
76 -0.000659998 -1.00571e-06 -0.00664974 -0.000480208 -0.00345136 1.38046e-05 0.0194841 -2.06425e-05 -0.0360268 -0.000423065 -0.0741138 -3.25271e-05 1.72842 -0.00303664 0.242118 -0.00586527 -1.50142 -0.00173522
77 -0.000653799 -7.92315e-07 -0.00666 -0.000480284 -0.00343861 1.40401e-05 0.0192934 -2.77239e-05 -0.0351379 -0.000446448 -0.0732444 -3.69568e-05 1.71131 -0.00354407 0.238205 -0.00630435 -1.48606 -0.00166051
78 -0.000647593 -5.9044e-07 -0.00666999 -0.000480385 -0.00342468 1.4255e-05 0.0191021 -3.41402e-05 -0.0342695 -0.000469081 -0.0723781 -4.11713e-05 1.69429 -0.00404439 0.23435 -0.00673743 -1.4708 -0.00158082
79 -0.00064139 -3.9951e-07 -0.00667972 -0.000480506 -0.00340955 1.44497e-05 0.0189109 -4.00488e-05 -0.0334211 -0.0004911 -0.0715156 -4.51465e-05 1.67731 -0.00452293 0.230552 -0.00714951 -1.45559 -0.00150089
80 -0.000635193 -2.19631e-07 -0.00668918 -0.000480645 -0.00339319 1.46254e-05 0.0187203 -4.55008e-05 -0.0325923 -0.000512537 -0.0706574 -4.88855e-05 1.66036 -0.00497293 0.226817 -0.00753377 -1.44042 -0.00142246
81 -0.000629004 -5.05323e-08 -0.00669837 -0.000480798 -0.0033756 1.47827e-05 0.0185304 -5.05205e-05 -0.0317828 -0.000533397 -0.0698035 -5.23916e-05 1.64345 -0.00539369 0.223131 -0.0078895 -1.4253 -0.00134667
82 -0.000622824 1.0769e-07 -0.00670731 -0.000480968 -0.00335678 1.49226e-05 0.0183413 -5.51169e-05 -0.0309922 -0.000553673 -0.0689541 -5.56797e-05 1.62656 -0.00578347 0.219503 -0.00821496 -1.4102 -0.00127322
83 -0.000616617 2.54842e-07 -0.00671599 -0.000480961 -0.00333521 1.50398e-05 0.0181514 -5.93446e-05 -0.0302203 -0.0005734 -0.0681076 -5.87458e-05 1.60958 -0.0061334 0.215913 -0.00850092 -1.39503 -0.00120485
84 -0.000610313 3.8541e-07 -0.00672438 -0.000480828 -0.00331114 1.51354e-05 0.0179598 -6.37186e-05 -0.0294667 -0.000593019 -0.0672626 -6.16225e-05 1.59244 -0.00641117 0.212379 -0.00873035 -1.37978 -0.00113345
85 -0.00060407 5.0031e-07 -0.00673253 -0.000480791 -0.0032865 1.52168e-05 0.0177715 -6.75222e-05 -0.0287307 -0.000611958 -0.0664251 -6.4288e-05 1.57521 -0.0065991 0.208861 -0.00886158 -1.3644 -0.00108064
86 -0.000597827 6.03012e-07 -0.00674045 -0.000480845 -0.0032612 1.52849e-05 0.0175821 -7.03345e-05 -0.0280125 -0.000629725 -0.0655903 -6.68501e-05 1.55815 -0.00680971 0.205402 -0.00901612 -1.3492 -0.0010164
87 -0.000591595 6.9701e-07 -0.00674814 -0.000480977 -0.00323516 1.53396e-05 0.0173928 -7.25415e-05 -0.0273116 -0.000646684 -0.0647594 -6.92376e-05 1.5412 -0.00702169 0.202003 -0.00917172 -1.33411 -0.00095007
88 -0.000585381 7.842e-07 -0.00675561 -0.000481181 -0.00320833 1.53811e-05 0.0172042 -7.43742e-05 -0.0266276 -0.000663044 -0.0639331 -7.14287e-05 1.52431 -0.00722133 0.198665 -0.00931423 -1.3191 -0.000885389
89 -0.000579151 8.65321e-07 -0.00676286 -0.000481265 -0.00317927 1.54043e-05 0.017015 -7.59823e-05 -0.0259602 -0.000678935 -0.06311 -7.34121e-05 1.5074 -0.0073955 0.195361 -0.00943007 -1.30406 -0.000826222
90 -0.000572838 9.34791e-07 -0.00676984 -0.000481248 -0.003148 1.5409e-05 0.0168242 -7.79311e-05 -0.0253092 -0.000694847 -0.0622887 -7.52194e-05 1.49036 -0.00750553 0.192107 -0.0094958 -1.28896 -0.000764814
91 -0.000566602 9.93243e-07 -0.00677662 -0.000481362 -0.00311644 1.54036e-05 0.0166373 -7.95193e-05 -0.0246736 -0.00071022 -0.0614757 -7.68318e-05 1.47327 -0.00753203 0.188864 -0.00946851 -1.27378 -0.000723692
92 -0.000560379 1.04383e-06 -0.00678319 -0.000481599 -0.00308451 1.53889e-05 0.01645 -8.02915e-05 -0.0240538 -0.00072453 -0.0606663 -7.83685e-05 1.45635 -0.00758865 0.185681 -0.00947074 -1.25877 -0.000671835
93 -0.000554177 1.0901e-06 -0.00678958 -0.000481945 -0.00305211 1.53646e-05 0.016263 -8.06209e-05 -0.0234493 -0.000738128 -0.0598612 -7.9764e-05 1.43956 -0.00765652 0.182555 -0.00948287 -1.24389 -0.000617478
94 -0.000548005 1.13356e-06 -0.00679577 -0.000482387 -0.00301916 1.5331e-05 0.016077 -8.07364e-05 -0.0228596 -0.000751222 -0.0590612 -8.09955e-05 1.42287 -0.00771965 0.179475 -0.00948852 -1.22912 -0.000565299
95 -0.000541897 1.17519e-06 -0.00680178 -0.000483095 -0.0029869 1.52939e-05 0.0158938 -8.06965e-05 -0.0222845 -0.000763857 -0.058268 -8.20769e-05 1.40636 -0.00778035 0.176461 -0.00949038 -1.21451 -0.000514248
96 -0.000535924 1.22108e-06 -0.00680765 -0.000484063 -0.00295545 1.52553e-05 0.0157147 -8.00109e-05 -0.0217234 -0.000775584 -0.0574834 -8.30011e-05 1.3901 -0.00787199 0.173491 -0.0095065 -1.2001 -0.000472961
97 -0.00052992 1.2711e-06 -0.00681333 -0.000485032 -0.00292281 1.52074e-05 0.0155336 -7.94237e-05 -0.0211765 -0.000786976 -0.0567005 -8.38179e-05 1.37401 -0.00801473 0.170593 -0.00958087 -1.18589 -0.000417423
98 -0.000523945 1.32183e-06 -0.00681883 -0.000485997 -0.00288903 1.51501e-05 0.015355 -7.94219e-05 -0.020643 -0.000798564 -0.0559242 -8.44336e-05 1.35784 -0.0080918 0.167738 -0.00958839 -1.17161 -0.00037798
99 -0.000517989 1.32145e-06 -0.00682414 -0.000486936 -0.00285424 1.50916e-05 0.015178 -7.74512e-05 -0.0201226 -0.000807722 -0.0551533 -8.53902e-05 1.34168 -0.00803569 0.164909 -0.00946877 -1.15733 -0.000335421
100 -0.000512043 1.2235e-06 -0.00682927 -0.000487786 -0.00281839 1.50331e-05 0.0150017 -6.84706e-05 -0.0196152 -0.000809316 -0.0543874 -8.73367e-05 1.32551 -0.00814645 0.162113 -0.00954039 -1.14306 -0.000191865
101 -0.000506104 1.24333e-06 -0.00683423 -0.000488754 -0.00278163 1.49467e-05 0.014826 -6.64602e-05 -0.0191205 -0.000817683 -0.0536262 -8.76432e-05 1.30935 -0.00825655 0.159357 -0.00958977 -1.12879 -0.000137889
102 -0.000500171 1.27136e-06 -0.00683902 -0.00048976 -0.00274402 1.48506e-05 0.0146505 -6.57433e-05 -0.0186382 -0.000826978 -0.0528694 -8.75983e-05 1.29323 -0.00826084 0.156633 -0.00952856 -1.11457 -0.000117264
103 -0.000494244 1.3028e-06 -0.00684364 -0.000490804 -0.0027056 1.47471e-05 0.0144753 -6.56254e-05 -0.018168 -0.000836498 -0.0521171 -8.73919e-05 1.27714 -0.00821306 0.153944 -0.00941295 -1.10039 -0.00010962
104 -0.000488324 1.33672e-06 -0.00684811 -0.000491886 -0.00266644 1.46374e-05 0.0143002 -6.5862e-05 -0.0177097 -0.000845995 -0.0513694 -8.71113e-05 1.26109 -0.00813781 0.151291 -0.00926848 -1.08624 -0.000105515
105 -0.000482414 1.37191e-06 -0.00685241 -0.000493005 -0.00262657 1.45224e-05 0.0141255 -6.62796e-05 -0.017263 -0.000855293 -0.0506263 -8.68017e-05 1.24509 -0.00804823 0.148674 -0.0091089 -1.07215 -0.000100574
106 -0.000476515 1.40657e-06 -0.00685657 -0.00049416 -0.00258603 1.44029e-05 0.0139511 -6.6733e-05 -0.0168276 -0.000864245 -0.0498879 -8.64892e-05 1.22914 -0.00794973 0.146093 -0.00894013 -1.05811 -9.25005e-05
107 -0.00047063 1.38992e-06 -0.00686059 -0.000495317 -0.0025449 1.42865e-05 0.0137771 -6.48814e-05 -0.0164033 -0.000870427 -0.0491544 -8.66452e-05 1.21324 -0.00775649 0.143547 -0.00868318 -1.04412 -6.98784e-05
108 -0.000464759 1.27281e-06 -0.00686446 -0.000496397 -0.00250312 1.41741e-05 0.0136036 -5.55899e-05 -0.0159897 -0.000868593 -0.0484259 -8.79118e-05 1.1974 -0.00776245 0.141037 -0.00865103 -1.03018 6.38111e-05
109 -0.000458904 1.28207e-06 -0.00686819 -0.00049761 -0.00246077 1.40366e-05 0.0134306 -5.3595e-05 -0.0155867 -0.000873891 -0.0477024 -8.75068e-05 1.18161 -0.00778973 0.138561 -0.00861744 -1.0163 0.000106868
110 -0.000453104 1.30321e-06 -0.0068718 -0.000499057 -0.00241897 1.38979e-05 0.0132599 -5.29771e-05 -0.0151939 -0.00088021 -0.0469859 -8.67773e-05 1.16597 -0.00772927 0.136138 -0.00849136 -1.00257 0.000118211
111 -0.000447435 1.33718e-06 -0.00687532 -0.0005008 -0.00237828 1.37638e-05 0.0130931 -5.23009e-05 -0.0148108 -0.000886169 -0.0462782 -8.59039e-05 1.15058 -0.00768238 0.133742 -0.00835872 -0.989013 0.000111097
112 -0.000441721 1.38274e-06 -0.0068787 -0.000502489 -0.00233663 1.36261e-05 0.0129231 -5.2129e-05 -0.0144378 -0.000892145 -0.0455717 -8.50142e-05 1.13536 -0.00770304 0.131402 -0.0083022 -0.975662 0.000121683
113 -0.000436068 1.43439e-06 -0.00688197 -0.000504307 -0.0022951 1.34896e-05 0.0127568 -5.28957e-05 -0.0140742 -0.000898635 -0.0448733 -8.40364e-05 1.12017 -0.0076645 0.129108 -0.00818672 -0.962343 0.000118725
114 -0.000430546 1.49402e-06 -0.00688515 -0.000506355 -0.00225442 1.33598e-05 0.0125951 -5.33374e-05 -0.0137195 -0.000904461 -0.0441846 -8.30627e-05 1.10515 -0.00764473 0.126829 -0.0080724 -0.949136 0.000106528
115 -0.000425008 1.55905e-06 -0.00688821 -0.000508468 -0.00221354 1.32321e-05 0.0124319 -5.39161e-05 -0.013374 -0.000909907 -0.0434986 -8.21887e-05 1.09036 -0.00770545 0.124612 -0.00805123 -0.936181 0.000121402
